gender,seniorcitizen,dependents,tenure,phoneservice,multiplelines,internetservice,contract,monthlycharges,churn
male,0,no,68,yes,yes,dsl,one_year,76.75,no
female,0,yes,46,yes,no,dsl,two_year,19.4,no
male,0,no,8,yes,no,dsl,month-to-month,54.75,no
male,0,no,72,yes,no,dsl,two_year,19.7,no
female,0,no,17,yes,no,dsl,one_year,19.9,no
male,0,no,3,yes,no,fiber_optic,month-to-month,107.95,no
female,1,no,2,yes,no,fiber_optic,month-to-month,83.8,no
female,0,no,9,yes,no,fiber_optic,month-to-month,74.25,yes
female,0,no,51,no,no,dsl,one_year,56.4,no
female,0,yes,6,yes,no,dsl,two_year,20.1,no
female,0,no,3,yes,yes,fiber_optic,month-to-month,94.9,no
female,1,no,17,yes,yes,fiber_optic,month-to-month,94.2,no
male,0,no,30,yes,yes,dsl,month-to-month,49.9,no
male,0,no,31,yes,yes,dsl,month-to-month,71.05,no
female,0,no,45,yes,no,dsl,two_year,81.65,no
male,0,no,64,yes,yes,fiber_optic,one_year,89.45,no
male,0,no,1,yes,yes,dsl,month-to-month,59.85,yes
female,1,no,1,yes,no,fiber_optic,month-to-month,69.6,yes
male,1,yes,61,yes,yes,fiber_optic,one_year,99.0,no
male,0,no,1,yes,no,dsl,month-to-month,19.05,no
male,0,no,9,no,no,dsl,month-to-month,45.4,yes
male,0,yes,72,yes,yes,fiber_optic,two_year,114.45,no
female,0,no,1,yes,no,dsl,month-to-month,19.5,yes
female,0,no,7,yes,no,dsl,month-to-month,44.25,no
female,0,no,66,yes,yes,fiber_optic,one_year,90.55,no
male,0,no,1,yes,no,fiber_optic,month-to-month,69.9,yes
male,0,yes,40,yes,no,dsl,month-to-month,20.4,no
male,0,no,16,yes,yes,dsl,month-to-month,71.4,no
female,0,no,2,yes,no,fiber_optic,month-to-month,87.15,yes
male,0,no,67,yes,yes,dsl,two_year,24.85,no
female,0,no,41,yes,no,fiber_optic,one_year,104.45,no
female,0,yes,56,yes,no,dsl,two_year,19.8,no
female,0,no,72,yes,yes,fiber_optic,two_year,116.45,no
female,0,yes,3,yes,yes,fiber_optic,month-to-month,84.75,yes
female,0,no,54,yes,no,dsl,two_year,20.05,no
male,1,no,52,yes,yes,fiber_optic,month-to-month,110.75,no
female,0,no,50,yes,no,fiber_optic,two_year,89.7,no
male,0,no,14,yes,yes,fiber_optic,month-to-month,89.95,yes
male,0,no,27,yes,no,dsl,one_year,48.7,no
female,1,no,72,yes,yes,fiber_optic,two_year,96.6,no
male,0,no,62,yes,no,dsl,one_year,74.3,no
female,0,no,12,yes,no,dsl,month-to-month,54.3,no
female,1,no,44,yes,no,dsl,one_year,74.85,no
male,0,yes,54,yes,no,fiber_optic,two_year,79.95,no
female,0,no,68,yes,no,dsl,two_year,20.05,no
male,0,no,20,yes,no,dsl,month-to-month,19.4,no
male,0,yes,50,yes,yes,dsl,one_year,54.9,no
male,0,no,58,yes,yes,dsl,two_year,24.45,no
male,0,yes,35,yes,yes,fiber_optic,month-to-month,89.65,no
female,0,no,2,yes,no,dsl,month-to-month,45.4,no
male,0,yes,63,yes,yes,dsl,two_year,75.7,no
female,0,no,58,yes,yes,fiber_optic,one_year,110.65,no
female,0,yes,27,yes,no,dsl,one_year,20.55,no
female,0,no,71,yes,yes,fiber_optic,two_year,115.15,no
female,0,no,63,yes,no,dsl,one_year,58.55,no
male,0,no,71,yes,yes,fiber_optic,month-to-month,93.25,no
female,1,no,41,yes,yes,fiber_optic,month-to-month,113.2,yes
male,1,no,13,yes,no,fiber_optic,month-to-month,90.5,yes
male,0,no,2,yes,no,fiber_optic,month-to-month,79.0,yes
female,0,yes,68,yes,no,dsl,two_year,19.35,no
male,0,yes,1,yes,no,dsl,month-to-month,48.75,no
male,1,no,65,yes,yes,fiber_optic,two_year,109.05,no
male,1,no,72,yes,yes,dsl,two_year,25.0,no
female,0,no,28,yes,yes,dsl,month-to-month,54.9,no
male,0,yes,72,yes,yes,dsl,two_year,24.75,no
female,0,no,2,yes,no,fiber_optic,month-to-month,91.15,no
female,0,yes,18,yes,no,dsl,one_year,20.15,yes
male,1,no,60,yes,yes,fiber_optic,one_year,104.35,no
female,1,no,26,yes,yes,dsl,month-to-month,66.05,no
male,0,yes,1,yes,no,fiber_optic,month-to-month,71.65,yes
female,0,no,4,yes,no,dsl,month-to-month,20.35,yes
male,0,yes,68,yes,yes,dsl,two_year,92.2,no
female,0,no,38,yes,no,fiber_optic,month-to-month,84.25,yes
female,1,no,42,yes,yes,fiber_optic,one_year,105.2,no
female,0,no,57,yes,no,dsl,two_year,19.6,no
male,0,no,54,no,no,dsl,month-to-month,30.4,no
female,0,no,12,yes,no,fiber_optic,month-to-month,78.1,yes
female,0,no,44,yes,no,dsl,one_year,61.5,no
male,0,yes,42,yes,yes,dsl,month-to-month,69.4,no
male,0,yes,72,yes,yes,dsl,two_year,24.75,no
female,0,yes,71,yes,yes,dsl,two_year,91.05,no
female,0,no,19,yes,yes,fiber_optic,month-to-month,89.65,yes
female,0,no,23,yes,yes,dsl,month-to-month,73.65,no
female,0,no,30,yes,no,dsl,two_year,19.4,no
male,0,no,35,yes,yes,dsl,one_year,26.2,no
female,0,no,10,yes,yes,fiber_optic,month-to-month,98.7,yes
male,0,no,1,yes,no,dsl,month-to-month,43.85,no
male,0,no,22,yes,no,fiber_optic,month-to-month,69.7,no
male,0,yes,7,no,no,dsl,two_year,38.55,no
female,0,no,36,no,no,dsl,two_year,53.1,no
female,0,yes,34,yes,no,dsl,month-to-month,20.65,no
male,0,yes,72,yes,yes,dsl,two_year,64.45,no
male,0,yes,36,yes,yes,dsl,two_year,25.1,no
female,0,no,1,yes,no,fiber_optic,month-to-month,76.35,yes
female,0,no,23,yes,yes,fiber_optic,month-to-month,79.15,yes
male,1,no,32,yes,yes,fiber_optic,month-to-month,85.0,yes
female,0,yes,71,yes,yes,fiber_optic,one_year,95.15,no
female,1,no,23,yes,yes,fiber_optic,month-to-month,79.35,no
male,0,no,17,yes,no,fiber_optic,one_year,96.65,no
male,0,no,1,yes,no,dsl,month-to-month,75.5,no
male,0,yes,12,yes,no,dsl,two_year,19.7,no
female,0,no,72,yes,no,dsl,two_year,20.5,no
male,0,no,1,yes,no,dsl,month-to-month,19.2,no
male,1,no,72,yes,yes,fiber_optic,two_year,98.35,no
male,0,yes,60,yes,yes,fiber_optic,month-to-month,74.35,no
female,0,yes,61,no,no,dsl,two_year,51.35,no
female,0,no,6,yes,no,dsl,month-to-month,45.65,no
male,1,no,32,yes,yes,fiber_optic,month-to-month,85.3,yes
female,0,yes,31,yes,yes,fiber_optic,month-to-month,86.55,yes
male,0,no,19,yes,no,fiber_optic,month-to-month,73.85,yes
male,0,yes,72,yes,no,dsl,two_year,20.3,no
female,0,no,32,yes,yes,dsl,month-to-month,54.2,no
male,0,no,65,yes,yes,fiber_optic,month-to-month,90.65,no
female,0,yes,45,no,no,dsl,month-to-month,50.9,no
male,0,no,42,yes,yes,dsl,one_year,25.05,no
male,0,no,8,yes,yes,fiber_optic,month-to-month,74.85,no
male,0,yes,32,yes,no,dsl,two_year,20.5,no
female,1,no,22,yes,yes,dsl,month-to-month,63.55,no
male,1,no,57,no,no,dsl,month-to-month,44.85,yes
male,0,no,1,yes,no,dsl,month-to-month,47.95,no
male,1,no,1,yes,no,dsl,month-to-month,45.1,yes
female,0,no,1,yes,no,dsl,month-to-month,45.0,no
male,0,no,24,yes,no,fiber_optic,month-to-month,96.0,yes
male,0,no,1,yes,no,dsl,month-to-month,20.05,yes
male,1,no,54,yes,yes,fiber_optic,month-to-month,90.05,no
female,0,no,4,yes,yes,dsl,two_year,25.3,no
male,0,yes,65,yes,yes,fiber_optic,two_year,108.65,yes
female,0,no,56,yes,yes,dsl,one_year,24.3,no
male,0,no,45,yes,no,dsl,month-to-month,75.95,no
female,0,yes,71,yes,no,dsl,two_year,19.7,no
male,0,no,59,yes,no,dsl,one_year,66.4,no
male,0,no,69,no,no,dsl,one_year,35.75,no
male,0,no,19,yes,no,dsl,one_year,18.8,no
female,0,yes,55,yes,no,dsl,two_year,19.4,no
female,0,no,38,yes,no,dsl,one_year,19.3,no
male,0,no,10,yes,no,dsl,month-to-month,45.55,yes
female,1,no,47,yes,yes,dsl,month-to-month,67.45,no
female,0,no,2,no,no,dsl,month-to-month,35.1,yes
male,0,no,1,yes,no,dsl,month-to-month,46.2,yes
female,0,no,1,yes,no,dsl,month-to-month,45.15,yes
male,1,no,1,no,no,dsl,month-to-month,43.3,yes
male,0,yes,46,yes,no,dsl,two_year,20.1,no
female,1,no,38,yes,no,dsl,month-to-month,57.15,yes
female,0,no,65,yes,no,dsl,two_year,58.9,no
female,0,no,19,yes,no,fiber_optic,month-to-month,73.2,yes
male,0,no,52,yes,no,fiber_optic,month-to-month,85.35,yes
male,0,yes,71,yes,no,dsl,two_year,19.45,no
female,0,no,1,yes,no,dsl,month-to-month,45.95,yes
female,1,no,52,no,no,dsl,month-to-month,50.5,no
male,0,no,6,yes,yes,dsl,one_year,25.1,no
female,1,no,26,yes,no,dsl,one_year,60.7,no
male,1,no,48,yes,yes,fiber_optic,one_year,99.0,no
female,0,yes,64,yes,yes,fiber_optic,one_year,104.4,no
female,0,no,3,yes,no,fiber_optic,month-to-month,83.75,yes
male,0,no,1,yes,no,dsl,month-to-month,44.05,no
male,0,yes,72,yes,yes,dsl,two_year,24.1,no
male,0,no,1,yes,no,dsl,month-to-month,45.55,no
female,0,yes,51,yes,yes,fiber_optic,month-to-month,93.8,no
female,0,yes,41,yes,no,dsl,two_year,19.7,no
female,0,yes,72,yes,no,dsl,two_year,70.65,no
female,0,no,43,yes,yes,dsl,two_year,86.45,no
male,0,no,72,yes,yes,fiber_optic,two_year,114.1,no
male,0,no,47,yes,yes,fiber_optic,one_year,95.2,no
male,0,no,72,yes,yes,dsl,two_year,88.55,no
male,0,no,3,yes,no,dsl,month-to-month,20.75,no
male,0,no,1,yes,no,fiber_optic,month-to-month,70.05,yes
male,0,no,2,yes,yes,fiber_optic,month-to-month,86.0,yes
male,0,no,26,no,no,dsl,month-to-month,44.65,no
male,0,yes,29,yes,no,dsl,month-to-month,60.2,no
female,1,no,35,yes,yes,fiber_optic,month-to-month,100.5,yes
male,0,no,27,yes,no,dsl,one_year,55.45,no
male,0,yes,24,yes,no,dsl,month-to-month,70.3,no
male,0,yes,67,yes,no,dsl,two_year,60.4,no
female,0,no,16,yes,yes,fiber_optic,month-to-month,72.65,yes
female,0,no,23,yes,no,dsl,one_year,55.8,no
male,0,no,14,no,no,dsl,month-to-month,31.1,no
female,0,yes,1,yes,no,dsl,month-to-month,21.0,yes
female,1,no,1,yes,no,dsl,month-to-month,45.1,yes
male,1,no,4,no,no,dsl,month-to-month,50.95,no
male,0,yes,16,yes,yes,dsl,month-to-month,69.1,no
female,0,no,46,no,no,dsl,month-to-month,43.95,no
male,0,yes,68,yes,yes,dsl,two_year,86.5,no
male,0,no,38,yes,yes,dsl,month-to-month,69.95,no
male,1,no,30,yes,no,dsl,month-to-month,50.4,yes
female,1,no,5,yes,no,fiber_optic,month-to-month,78.95,yes
male,0,no,17,yes,no,fiber_optic,month-to-month,90.95,no
male,0,yes,4,yes,no,dsl,two_year,19.9,no
female,0,no,12,yes,no,dsl,one_year,20.15,no
male,0,yes,72,yes,yes,dsl,two_year,90.6,no
male,0,no,3,yes,no,fiber_optic,month-to-month,92.0,no
male,0,no,56,yes,yes,fiber_optic,month-to-month,94.45,yes
female,0,no,41,yes,yes,dsl,one_year,24.85,no
male,0,no,40,no,no,dsl,one_year,36.0,no
female,0,no,7,yes,no,dsl,month-to-month,78.5,no
male,0,no,69,yes,no,dsl,two_year,19.95,no
male,0,yes,7,yes,no,dsl,one_year,20.65,no
female,0,yes,5,no,no,dsl,month-to-month,30.5,no
female,0,yes,72,yes,yes,fiber_optic,two_year,106.1,no
male,0,yes,44,yes,no,dsl,one_year,20.5,no
female,0,no,65,yes,yes,fiber_optic,one_year,95.5,no
female,0,no,3,yes,yes,dsl,month-to-month,64.6,no
male,0,no,24,yes,no,dsl,month-to-month,51.1,no
female,0,no,44,yes,yes,fiber_optic,month-to-month,84.8,yes
female,1,no,72,yes,yes,dsl,two_year,89.1,no
male,0,no,24,yes,no,dsl,month-to-month,54.95,no
male,0,no,1,yes,no,dsl,month-to-month,50.9,yes
male,0,no,22,yes,no,dsl,month-to-month,20.45,no
male,0,yes,70,yes,yes,dsl,two_year,85.95,no
male,0,yes,25,yes,yes,dsl,month-to-month,60.35,no
male,0,yes,37,yes,no,dsl,two_year,19.8,no
female,1,yes,22,yes,yes,fiber_optic,month-to-month,85.35,no
female,0,yes,59,yes,yes,dsl,two_year,72.1,no
male,0,yes,49,yes,yes,fiber_optic,month-to-month,99.8,yes
male,0,yes,47,yes,yes,fiber_optic,month-to-month,107.35,yes
female,0,yes,31,yes,no,dsl,month-to-month,19.55,yes
male,0,yes,1,yes,no,fiber_optic,month-to-month,81.05,no
male,0,no,3,yes,no,dsl,month-to-month,20.5,no
female,0,no,53,yes,yes,fiber_optic,one_year,111.8,no
male,0,no,1,yes,no,dsl,month-to-month,20.2,no
male,0,no,20,yes,no,dsl,one_year,19.7,no
female,0,no,3,yes,no,fiber_optic,month-to-month,79.1,yes
female,0,no,51,yes,no,dsl,one_year,19.85,no
female,0,no,51,yes,no,dsl,one_year,60.5,no
female,0,yes,13,yes,no,dsl,two_year,19.55,no
female,0,no,1,yes,no,dsl,month-to-month,20.9,no
male,0,yes,1,yes,no,dsl,month-to-month,21.05,no
male,0,no,63,yes,yes,dsl,one_year,71.5,no
male,0,no,3,yes,no,dsl,month-to-month,54.65,no
male,0,no,46,yes,no,dsl,two_year,19.2,no
male,0,no,1,yes,yes,dsl,month-to-month,49.8,no
male,0,yes,8,no,no,dsl,month-to-month,25.5,yes
female,0,yes,71,yes,no,dsl,two_year,20.5,no
male,0,yes,55,yes,yes,fiber_optic,month-to-month,90.4,no
female,0,no,70,yes,yes,fiber_optic,one_year,90.25,no
female,0,no,2,yes,no,fiber_optic,month-to-month,80.75,yes
male,0,yes,67,yes,yes,fiber_optic,two_year,104.6,no
male,0,no,65,yes,yes,fiber_optic,month-to-month,91.85,yes
male,0,no,14,yes,no,dsl,month-to-month,50.2,no
female,0,yes,20,yes,yes,fiber_optic,month-to-month,95.5,no
male,0,yes,1,yes,no,fiber_optic,month-to-month,75.35,yes
male,0,no,1,yes,yes,fiber_optic,month-to-month,75.45,yes
female,0,yes,49,yes,yes,fiber_optic,month-to-month,95.4,no
female,0,no,72,yes,yes,fiber_optic,two_year,101.3,no
female,0,no,46,yes,yes,dsl,month-to-month,53.1,no
male,0,no,24,yes,yes,fiber_optic,month-to-month,84.85,no
female,0,yes,5,no,no,dsl,month-to-month,34.25,no
female,0,yes,33,yes,yes,fiber_optic,month-to-month,88.6,no
female,0,no,42,yes,yes,dsl,one_year,60.15,no
male,0,no,23,yes,no,fiber_optic,one_year,99.95,no
male,0,no,8,yes,no,fiber_optic,month-to-month,70.7,no
male,0,no,66,yes,no,dsl,one_year,54.8,no
male,0,no,24,yes,no,dsl,month-to-month,49.55,yes
male,1,no,24,yes,yes,dsl,month-to-month,54.8,no
male,0,no,69,yes,yes,dsl,one_year,78.6,yes
female,0,no,53,yes,no,fiber_optic,one_year,100.3,no
female,0,no,60,no,no,dsl,two_year,53.6,no
female,0,no,7,yes,no,fiber_optic,month-to-month,81.1,yes
female,0,no,20,yes,no,dsl,one_year,19.35,no
female,0,yes,23,yes,yes,fiber_optic,month-to-month,85.6,no
male,0,yes,72,yes,no,dsl,two_year,80.8,no
male,0,no,11,yes,yes,fiber_optic,month-to-month,74.95,yes
male,0,no,21,yes,no,dsl,two_year,19.6,no
male,1,no,1,yes,yes,fiber_optic,month-to-month,93.55,yes
male,1,no,31,yes,yes,fiber_optic,month-to-month,90.7,no
female,0,no,57,yes,no,dsl,two_year,69.75,no
female,0,yes,45,yes,no,dsl,two_year,20.0,no
male,0,no,10,yes,yes,fiber_optic,month-to-month,95.25,no
female,0,no,58,yes,yes,fiber_optic,month-to-month,102.1,yes
male,0,yes,14,yes,no,dsl,month-to-month,19.95,no
male,0,no,27,yes,yes,dsl,one_year,80.85,no
female,0,yes,14,yes,yes,fiber_optic,month-to-month,90.9,yes
female,0,yes,12,no,no,dsl,month-to-month,29.2,yes
female,0,yes,69,yes,yes,fiber_optic,two_year,93.3,no
female,0,yes,25,yes,no,fiber_optic,month-to-month,89.15,yes
male,1,no,58,yes,yes,fiber_optic,one_year,108.85,yes
female,0,yes,35,no,no,dsl,two_year,46.35,no
female,1,no,16,yes,yes,fiber_optic,month-to-month,84.75,yes
male,0,yes,45,yes,yes,dsl,one_year,78.75,no
female,0,no,17,yes,no,fiber_optic,month-to-month,83.55,no
female,0,yes,1,yes,no,dsl,month-to-month,45.7,yes
male,0,no,22,yes,no,dsl,one_year,19.6,no
female,1,no,1,yes,no,fiber_optic,month-to-month,69.95,yes
male,0,yes,67,yes,no,dsl,two_year,67.85,no
female,0,yes,67,yes,yes,fiber_optic,two_year,105.65,no
female,0,no,2,no,no,dsl,month-to-month,44.6,yes
male,0,no,23,yes,yes,fiber_optic,month-to-month,74.95,yes
female,1,no,9,yes,no,fiber_optic,month-to-month,75.5,no
female,0,no,5,yes,no,dsl,month-to-month,20.15,no
male,0,no,54,no,no,dsl,two_year,45.2,no
female,0,no,57,yes,no,fiber_optic,two_year,95.25,yes
male,0,no,24,yes,yes,fiber_optic,month-to-month,89.85,yes
female,0,yes,49,yes,yes,fiber_optic,one_year,100.45,yes
male,0,no,5,yes,yes,dsl,month-to-month,47.15,yes
male,0,no,2,yes,no,fiber_optic,month-to-month,80.2,yes
female,0,yes,4,yes,yes,fiber_optic,month-to-month,87.1,yes
male,0,yes,70,yes,yes,dsl,two_year,79.25,no
male,0,no,5,yes,yes,fiber_optic,month-to-month,75.9,yes
male,0,yes,53,yes,yes,dsl,month-to-month,85.7,no
female,0,no,47,yes,yes,fiber_optic,month-to-month,98.75,yes
female,0,yes,31,yes,no,dsl,one_year,20.1,no
male,0,yes,13,yes,no,dsl,month-to-month,61.8,no
female,0,yes,28,yes,yes,dsl,month-to-month,49.9,no
female,0,no,10,yes,yes,fiber_optic,month-to-month,86.45,yes
male,0,no,38,yes,no,dsl,two_year,20.4,no
female,0,no,1,yes,no,dsl,month-to-month,45.3,yes
male,0,no,67,yes,yes,fiber_optic,one_year,104.1,yes
male,0,no,52,yes,no,dsl,one_year,75.4,no
male,0,yes,62,yes,no,fiber_optic,two_year,108.15,no
female,0,no,16,yes,no,fiber_optic,month-to-month,86.25,no
female,1,no,5,yes,yes,fiber_optic,month-to-month,81.0,yes
male,0,no,12,yes,no,fiber_optic,one_year,95.7,no
female,0,yes,72,yes,yes,fiber_optic,two_year,116.85,no
male,1,no,71,yes,yes,fiber_optic,one_year,105.75,no
female,0,no,24,yes,no,dsl,one_year,20.15,no
female,0,no,15,yes,no,dsl,two_year,19.6,no
male,0,no,67,yes,no,fiber_optic,one_year,90.6,yes
male,0,yes,2,yes,yes,dsl,month-to-month,60.95,no
female,0,yes,5,no,no,dsl,month-to-month,25.05,no
female,0,no,15,yes,no,fiber_optic,month-to-month,88.15,yes
male,0,no,1,yes,no,dsl,month-to-month,20.2,yes
male,0,yes,41,yes,no,dsl,one_year,60.3,no
female,0,yes,43,yes,no,dsl,month-to-month,63.95,no
male,1,no,1,yes,yes,fiber_optic,month-to-month,74.3,no
female,1,no,1,yes,no,fiber_optic,month-to-month,70.6,no
female,0,yes,26,yes,no,fiber_optic,month-to-month,90.8,yes
male,0,no,22,yes,yes,fiber_optic,month-to-month,79.35,yes
male,0,no,71,yes,yes,dsl,two_year,90.55,no
male,0,no,7,yes,no,dsl,two_year,19.45,no
female,1,no,28,yes,yes,dsl,month-to-month,64.45,no
male,1,no,16,yes,no,fiber_optic,month-to-month,69.65,no
male,0,no,7,yes,no,dsl,one_year,19.5,no
female,0,no,69,yes,yes,fiber_optic,two_year,110.5,no
female,0,yes,1,no,no,dsl,month-to-month,24.7,no
male,0,no,3,yes,no,dsl,month-to-month,77.4,no
male,1,no,21,yes,no,fiber_optic,month-to-month,96.8,yes
female,0,no,69,yes,yes,fiber_optic,month-to-month,85.4,no
female,0,no,71,no,no,dsl,two_year,47.6,no
female,0,yes,69,yes,no,dsl,two_year,19.4,no
female,0,no,48,yes,yes,fiber_optic,month-to-month,103.85,no
male,0,no,47,yes,yes,fiber_optic,month-to-month,83.35,yes
female,0,no,2,yes,yes,dsl,month-to-month,49.4,yes
male,0,no,45,yes,yes,fiber_optic,month-to-month,108.45,no
male,0,no,51,yes,yes,fiber_optic,month-to-month,81.0,no
female,0,no,22,yes,yes,dsl,month-to-month,79.2,yes
male,0,no,72,yes,yes,dsl,two_year,86.65,no
male,0,yes,37,yes,yes,fiber_optic,month-to-month,92.95,no
male,0,yes,71,yes,yes,dsl,two_year,90.35,no
male,0,yes,7,yes,no,dsl,month-to-month,48.7,yes
female,0,no,66,yes,yes,dsl,two_year,25.15,no
male,0,yes,51,yes,no,dsl,one_year,76.4,no
female,0,yes,30,yes,no,dsl,one_year,19.55,no
female,0,no,34,yes,yes,fiber_optic,month-to-month,85.35,no
male,0,yes,64,yes,yes,dsl,two_year,24.8,no
male,1,no,65,yes,yes,fiber_optic,one_year,103.15,no
male,0,no,47,yes,yes,fiber_optic,month-to-month,100.75,no
female,0,no,1,yes,no,fiber_optic,month-to-month,95.6,yes
female,0,no,49,yes,yes,dsl,month-to-month,59.75,yes
female,0,yes,67,yes,yes,fiber_optic,two_year,94.1,no
male,0,yes,39,yes,no,dsl,one_year,19.35,no
male,0,no,14,yes,no,dsl,month-to-month,19.9,no
female,1,no,43,yes,no,fiber_optic,month-to-month,108.15,yes
male,1,no,56,yes,yes,fiber_optic,month-to-month,101.05,no
female,0,no,14,yes,no,dsl,one_year,59.1,no
female,0,no,1,yes,no,fiber_optic,month-to-month,71.35,yes
male,0,yes,16,yes,no,dsl,one_year,55.85,no
male,0,yes,70,yes,yes,fiber_optic,month-to-month,106.05,no
male,1,no,72,yes,yes,dsl,two_year,84.1,no
female,0,yes,23,yes,no,fiber_optic,month-to-month,75.3,no
male,0,yes,21,yes,yes,dsl,month-to-month,24.7,no
female,0,no,1,yes,no,dsl,month-to-month,20.15,yes
male,0,yes,1,yes,no,fiber_optic,month-to-month,69.75,yes
female,1,no,32,yes,yes,fiber_optic,month-to-month,93.2,yes
male,0,yes,17,yes,no,fiber_optic,month-to-month,80.85,yes
female,0,no,4,no,no,dsl,month-to-month,33.65,yes
female,0,no,36,yes,yes,dsl,one_year,55.8,no
female,0,no,50,no,no,dsl,two_year,39.7,no
female,0,yes,48,no,no,dsl,month-to-month,29.5,no
female,0,yes,50,yes,no,dsl,two_year,20.15,no
male,0,no,72,yes,yes,dsl,two_year,79.55,no
male,0,yes,10,yes,yes,dsl,month-to-month,24.8,no
female,0,no,18,yes,no,dsl,month-to-month,19.65,no
male,0,no,1,yes,no,fiber_optic,month-to-month,79.95,yes
female,0,no,1,yes,no,dsl,month-to-month,19.3,yes
male,0,no,9,yes,no,fiber_optic,month-to-month,94.05,no
male,0,no,2,yes,yes,fiber_optic,month-to-month,90.75,no
female,0,no,40,yes,yes,fiber_optic,month-to-month,78.85,no
male,0,no,69,yes,yes,fiber_optic,one_year,99.5,no
female,0,no,37,yes,yes,fiber_optic,one_year,99.2,yes
male,0,yes,18,yes,yes,fiber_optic,month-to-month,80.55,no
male,1,no,11,yes,no,fiber_optic,month-to-month,70.2,no
female,0,no,8,yes,yes,fiber_optic,month-to-month,85.2,yes
female,0,no,3,yes,yes,fiber_optic,month-to-month,75.25,yes
male,0,yes,55,yes,no,dsl,one_year,59.45,no
male,0,no,33,yes,yes,fiber_optic,month-to-month,93.35,no
female,0,no,46,yes,no,dsl,month-to-month,44.95,no
male,0,no,34,yes,yes,dsl,two_year,26.1,no
female,0,no,3,yes,no,dsl,month-to-month,20.2,no
male,0,yes,30,yes,no,dsl,two_year,21.25,no
female,0,no,33,yes,yes,dsl,one_year,59.4,no
male,0,yes,45,yes,yes,fiber_optic,one_year,95.0,no
male,0,no,40,yes,no,dsl,month-to-month,61.9,no
female,0,no,71,yes,yes,fiber_optic,two_year,118.65,no
male,0,no,1,yes,yes,dsl,month-to-month,54.35,yes
female,0,yes,72,no,no,dsl,two_year,64.45,no
female,0,yes,22,yes,no,fiber_optic,month-to-month,80.15,no
male,0,yes,46,yes,no,dsl,one_year,20.2,no
female,0,yes,55,yes,no,dsl,two_year,21.0,no
male,0,no,1,yes,no,dsl,month-to-month,20.45,no
female,0,no,12,yes,yes,dsl,one_year,75.85,no
male,0,no,31,yes,yes,fiber_optic,month-to-month,80.45,no
male,0,no,5,no,no,dsl,month-to-month,24.95,yes
female,0,yes,67,yes,yes,dsl,two_year,75.5,no
male,0,no,1,yes,no,dsl,month-to-month,44.45,no
male,0,no,40,no,no,dsl,one_year,42.35,yes
male,0,yes,41,yes,yes,dsl,month-to-month,74.55,no
male,0,no,1,yes,yes,fiber_optic,month-to-month,75.3,yes
male,0,no,51,yes,yes,fiber_optic,one_year,94.8,yes
male,0,yes,42,no,no,dsl,two_year,48.15,no
male,0,yes,23,yes,no,dsl,one_year,19.65,no
female,1,no,1,yes,no,fiber_optic,month-to-month,70.55,yes
female,0,no,1,yes,no,dsl,month-to-month,20.15,no
female,0,no,56,yes,yes,fiber_optic,month-to-month,106.6,no
male,0,yes,15,yes,yes,fiber_optic,month-to-month,91.0,no
male,0,yes,12,yes,yes,dsl,two_year,25.4,no
female,0,yes,54,yes,no,dsl,two_year,69.95,no
female,0,no,7,yes,no,dsl,month-to-month,66.85,no
female,0,yes,33,yes,yes,fiber_optic,month-to-month,86.15,yes
male,0,yes,16,yes,no,dsl,month-to-month,20.15,no
female,0,yes,21,yes,no,dsl,one_year,64.85,no
male,1,no,30,yes,yes,dsl,two_year,74.85,no
male,0,no,3,yes,no,dsl,month-to-month,50.5,no
male,0,no,11,yes,no,fiber_optic,month-to-month,72.9,no
female,0,no,62,yes,yes,fiber_optic,one_year,115.05,no
male,0,no,18,yes,no,dsl,month-to-month,19.0,no
male,0,yes,6,yes,no,dsl,month-to-month,19.55,no
female,0,no,46,yes,yes,fiber_optic,one_year,101.1,no
male,0,no,21,yes,yes,fiber_optic,month-to-month,84.1,no
male,0,no,68,yes,yes,dsl,two_year,24.15,no
female,0,no,1,yes,yes,dsl,month-to-month,50.1,no
female,0,no,25,yes,no,fiber_optic,month-to-month,74.6,no
female,0,yes,24,yes,no,dsl,two_year,19.75,no
female,0,no,30,yes,yes,fiber_optic,month-to-month,85.0,yes
